ObjectID,AccessionNumber,MediaXrefID,ImageURL,Filename,MediaType,MediaView,Rank,IsPrimary
4176,1994.5.168,75486,https://art.thewalters.org/images/raw/PS1_1994.5.168_Opn_DD_T16-tms.jpg,PS1_1994.5.168_Opn_DD_T16-tms.jpg,Image,open,2,0
4176,1994.5.168,75485,https://art.thewalters.org/images/raw/PS1_1994.5.168_ 3QtrOpn_DD_T16-tms.jpg,PS1_1994.5.168_ 3QtrOpn_DD_T16-tms.jpg,Image,three quarter open,3,0
4176,1994.5.168,75487,https://art.thewalters.org/images/raw/PS1_1994.5.168_Top_DD_T16-tms.jpg,PS1_1994.5.168_Top_DD_T16-tms.jpg,Image,top,1,1
34416,1994.7.20,931,https://art.thewalters.org/images/raw/ARG_1994.7.20_Fnt_UK.jpg,ARG_1994.7.20_Fnt_UK.jpg,Image,Front,2,0
38576,1997.13.2,7608,https://art.thewalters.org/images/raw/PS1_1997.13.2_Fnt_DD_T08.jpg,PS1_1997.13.2_Fnt_DD_T08.jpg,Image,Front,1,1
39889,1997.22,7609,https://art.thewalters.org/images/raw/PS1_1997.22_Fnt_DD_T08.jpg,PS1_1997.22_Fnt_DD_T08.jpg,Image,Front,1,1
17424,2001.23.15,22140,https://art.thewalters.org/images/raw/CUR_2001.23.15_Fnt_DD_RS2009.jpg,CUR_2001.23.15_Fnt_DD_RS2009.jpg,Image,Front,2,0
17424,2001.23.15,22142,https://art.thewalters.org/images/raw/CUR_2001.23.15_Rt_DD_RS2009.jpg,CUR_2001.23.15_Rt_DD_RS2009.jpg,Image,Right,3,0
17424,2001.23.15,22139,https://art.thewalters.org/images/raw/CUR_2001.23.15_Back_DD_RS2009.jpg,CUR_2001.23.15_Back_DD_RS2009.jpg,Image,Back,4,0
17424,2001.23.15,22141,https://art.thewalters.org/images/raw/CUR_2001.23.15_Lft_DD_RS2009.jpg,CUR_2001.23.15_Lft_DD_RS2009.jpg,Image,Left,1,1
36873,2001.32.7,56842,https://art.thewalters.org/images/raw/PS1_2001.32.7_VwA_DD_T14.jpg,PS1_2001.32.7_VwA_DD_T14.jpg,Image,view a,2,0
36873,2001.32.7,56843,https://art.thewalters.org/images/raw/PS1_2001.32.7_VwB_DD_T14.jpg,PS1_2001.32.7_VwB_DD_T14.jpg,Image,view b,3,0
36873,2001.32.7,97042,https://art.thewalters.org/images/raw/PS4_TL.2001.32.7_VwA_DD_AT22_32043-tms.jpg,PS4_TL.2001.32.7_VwA_DD_AT22_32043-tms.jpg,Image,,1,1
19090,2001.32.8,100011,https://art.thewalters.org/images/raw/PS4_2001.32.8_DD_AT23_44437-tms.jpg,PS4_2001.32.8_DD_AT23_44437-tms.jpg,Image,open,2,0
19090,2001.32.8,56845,https://art.thewalters.org/images/raw/PS1_2001.32.8_FntExt_DD_T14.jpg,PS1_2001.32.8_FntExt_DD_T14.jpg,Image,front,3,0
19090,2001.32.8,56844,https://art.thewalters.org/images/raw/PS1_2001.32.8_BackExt_DD_T14.jpg,PS1_2001.32.8_BackExt_DD_T14.jpg,Image,back,4,0
19090,2001.32.8,97033,https://art.thewalters.org/images/raw/PS4_2001.32.8_VwH_DD_AT22_32918-tms.jpg,PS4_2001.32.8_VwH_DD_AT22_32918-tms.jpg,Image,Side,1,1
20324,2001.37.1,23249,https://art.thewalters.org/images/raw/PS3_2001.37.1_Fnt_DD_T09.jpg,PS3_2001.37.1_Fnt_DD_T09.jpg,Image,Front,1,1
26444,2001.37.2,23250,https://art.thewalters.org/images/raw/PS3_2001.37.2_Fnt_DD_T09.jpg,PS3_2001.37.2_Fnt_DD_T09.jpg,Image,Front,1,1
22403,2001.41.4,23233,https://art.thewalters.org/images/raw/PS1_2001.41.4_Fnt_DD_T09.jpg,PS1_2001.41.4_Fnt_DD_T09.jpg,Image,Front,1,1
78048,2001.43,11280,https://art.thewalters.org/images/raw/PL1_2001.43_Fnt_TR_T01III.jpg,PL1_2001.43_Fnt_TR_T01III.jpg,Image,Front,1,1
23374,2003.9.1,74993,https://art.thewalters.org/images/raw/PS1_2003.9.1_Fnt_DD_T16-tms.jpg,PS1_2003.9.1_Fnt_DD_T16-tms.jpg,Image,front,1,1
7257,2003.9.2,74994,https://art.thewalters.org/images/raw/PS1_2003.9.2_DD_T16-tms.jpg,PS1_2003.9.2_DD_T16-tms.jpg,Image,front,1,1
34225,2003.9.3,74995,https://art.thewalters.org/images/raw/PS1_2003.9.3_Fnt_DD_T16-tms.jpg,PS1_2003.9.3_Fnt_DD_T16-tms.jpg,Image,front,1,1
33737,2004.17.1,77147,https://art.thewalters.org/images/raw/PS1_TL.2004.17_3QtrLft_DD_T17-tms.jpg,PS1_TL.2004.17_3QtrLft_DD_T17-tms.jpg,Image,three quarter left,2,0
33737,2004.17.1,77151,https://art.thewalters.org/images/raw/PS1_Tl.2004.17_Lft_DD_T17-tms.jpg,PS1_Tl.2004.17_Lft_DD_T17-tms.jpg,Image,left,3,0
33737,2004.17.1,77149,https://art.thewalters.org/images/raw/PS1_TL.2004.17_Back_DD_T17-tms.jpg,PS1_TL.2004.17_Back_DD_T17-tms.jpg,Image,back,4,0
33737,2004.17.1,77152,https://art.thewalters.org/images/raw/PS1_TL.2004.17_Rt_DD_T17-tms.jpg,PS1_TL.2004.17_Rt_DD_T17-tms.jpg,Image,right,5,0
33737,2004.17.1,77148,https://art.thewalters.org/images/raw/PS1_TL.2004.17_3QtrRt_DD_T17-tms.jpg,PS1_TL.2004.17_3QtrRt_DD_T17-tms.jpg,Image,three quarter right,6,0
33737,2004.17.1,77150,https://art.thewalters.org/images/raw/PS1_TL.2004.17_Fnt_DD_T17-tms.jpg,PS1_TL.2004.17_Fnt_DD_T17-tms.jpg,Image,front,1,1
39107,2004.61,84564,https://art.thewalters.org/images/raw/PS1_2004.61_Back_DD_AST18-tms.jpg,PS1_2004.61_Back_DD_AST18-tms.jpg,Image,back,2,0
39107,2004.61,84565,https://art.thewalters.org/images/raw/PS1_2004.61_DD_AST18-tms.jpg,PS1_2004.61_DD_AST18-tms.jpg,Image,front,1,1
22259,2004.74.2,66660,https://art.thewalters.org/images/raw/PS1_2004.74.2_3QtrLft_DD_T15.jpg,PS1_2004.74.2_3QtrLft_DD_T15.jpg,Image,three quarter left,2,0
22259,2004.74.2,66664,https://art.thewalters.org/images/raw/PS1_2004.74.2_Lft_DD_T15.jpg,PS1_2004.74.2_Lft_DD_T15.jpg,Image,left,3,0
22259,2004.74.2,66662,https://art.thewalters.org/images/raw/PS1_2004.74.2_Back_DD_T15.jpg,PS1_2004.74.2_Back_DD_T15.jpg,Image,back,4,0
22259,2004.74.2,66666,https://art.thewalters.org/images/raw/PS1_2004.74.2_Rt_DD_T15.jpg,PS1_2004.74.2_Rt_DD_T15.jpg,Image,right,5,0
22259,2004.74.2,66661,https://art.thewalters.org/images/raw/PS1_2004.74.2_3QtrRt_DD_T15.jpg,PS1_2004.74.2_3QtrRt_DD_T15.jpg,Image,three quarter right,6,0
22259,2004.74.2,66665,https://art.thewalters.org/images/raw/PS1_2004.74.2_Mrk_DD_T15.jpg,PS1_2004.74.2_Mrk_DD_T15.jpg,Image,mark,7,0
22259,2004.74.2,66663,https://art.thewalters.org/images/raw/PS1_2004.74.2_Fnt_DD_T15.jpg,PS1_2004.74.2_Fnt_DD_T15.jpg,Image,front,1,1
5839,2005.6,103409,https://art.thewalters.org/images/raw/PS4_2005.6_3QtrFnt_DD_AT24_52724.jpg,PS4_2005.6_3QtrFnt_DD_AT24_52724.jpg,Image,front,2,0
5839,2005.6,103410,https://art.thewalters.org/images/raw/PS4_2005.6_3QtrLft_DD_AT24_52795.jpg,PS4_2005.6_3QtrLft_DD_AT24_52795.jpg,Image,three quarter left,3,0
5839,2005.6,103414,https://art.thewalters.org/images/raw/PS4_2005.6_Bot3QtrLft_DD_AT24_52747.jpg,PS4_2005.6_Bot3QtrLft_DD_AT24_52747.jpg,Image,three quarter left,4,0
5839,2005.6,103417,https://art.thewalters.org/images/raw/PS4_2005.6_Lft_DD_AT24_52749.jpg,PS4_2005.6_Lft_DD_AT24_52749.jpg,Image,left,5,0
5839,2005.6,103420,https://art.thewalters.org/images/raw/PS4_2005.6_Top3QtrLft_DD_AT24_52756.jpg,PS4_2005.6_Top3QtrLft_DD_AT24_52756.jpg,Image,three quarter left,6,0
5839,2005.6,103419,https://art.thewalters.org/images/raw/PS4_2005.6_Top_DD_AT24_52767.jpg,PS4_2005.6_Top_DD_AT24_52767.jpg,Image,top,7,0
5839,2005.6,103421,https://art.thewalters.org/images/raw/PS4_2005.6_Top3QtrLft_DD_AT24_52775.jpg,PS4_2005.6_Top3QtrLft_DD_AT24_52775.jpg,Image,three quarter left,8,0
5839,2005.6,103418,https://art.thewalters.org/images/raw/PS4_2005.6_Rt_DD_AT24_52737.jpg,PS4_2005.6_Rt_DD_AT24_52737.jpg,Image,right,9,0
5839,2005.6,103416,https://art.thewalters.org/images/raw/PS4_2005.6_Fnt3QtrRt_DD_AT24_52740.jpg,PS4_2005.6_Fnt3QtrRt_DD_AT24_52740.jpg,Image,three quarter right,10,0
5839,2005.6,103413,https://art.thewalters.org/images/raw/PS4_2005.6_Bot_DD_AT24_52744.jpg,PS4_2005.6_Bot_DD_AT24_52744.jpg,Image,bottom,11,0
5839,2005.6,103411,https://art.thewalters.org/images/raw/PS4_2005.6_3QtrRt_DD_AT24_52787.jpg,PS4_2005.6_3QtrRt_DD_AT24_52787.jpg,Image,three quarter right,12,0
5839,2005.6,103412,https://art.thewalters.org/images/raw/PS4_2005.6_Back_DD_AT24_52807.jpg,PS4_2005.6_Back_DD_AT24_52807.jpg,Image,back,13,0
5839,2005.6,17560,https://art.thewalters.org/images/raw/PS1_2005.6_Fnt_DD_T09.jpg,PS1_2005.6_Fnt_DD_T09.jpg,Image,Front,14,0
5839,2005.6,17561,https://art.thewalters.org/images/raw/PS1_2005.6_LftSide_DD_T09.jpg,PS1_2005.6_LftSide_DD_T09.jpg,Image,Side,15,0
5839,2005.6,103415,https://art.thewalters.org/images/raw/PS4_2005.6_Fnt_DD_AT24_52802.jpg,PS4_2005.6_Fnt_DD_AT24_52802.jpg,Image,front,1,1
15268,2005.67,7610,https://art.thewalters.org/images/raw/PS1_2005.67_Fnt_DD_T08.jpg,PS1_2005.67_Fnt_DD_T08.jpg,Image,Front,1,1
32476,2005.69.10,66667,https://art.thewalters.org/images/raw/PS1_2005.69.10_3QtrLft_DD_T15.jpg,PS1_2005.69.10_3QtrLft_DD_T15.jpg,Image,three quarter left,2,0
32476,2005.69.10,66668,https://art.thewalters.org/images/raw/PS1_2005.69.10_3QtrRt_DD_T15.jpg,PS1_2005.69.10_3QtrRt_DD_T15.jpg,Image,three quarter right,3,0
32476,2005.69.10,66669,https://art.thewalters.org/images/raw/PS1_2005.69.10_Fnt_DD_T15.jpg,PS1_2005.69.10_Fnt_DD_T15.jpg,Image,front,1,1
12460,2005.72.2,56774,https://art.thewalters.org/images/raw/PS1_2005.72.2_Lft_DD_T14.jpg,PS1_2005.72.2_Lft_DD_T14.jpg,Image,left,2,0
12460,2005.72.2,56775,https://art.thewalters.org/images/raw/PS1_2005.72.2_Rt_DD_T14.jpg,PS1_2005.72.2_Rt_DD_T14.jpg,Image,right,3,0
12460,2005.72.2,56773,https://art.thewalters.org/images/raw/PS1_2005.72.2_3QtrLft_DD_T14.jpg,PS1_2005.72.2_3QtrLft_DD_T14.jpg,Image,three quarter left,1,1
33330,2005.78.1,932,https://art.thewalters.org/images/raw/ARG_2005.78.1_Fnt_UK.jpg,ARG_2005.78.1_Fnt_UK.jpg,Image,Front,1,1
12544,2005.78.10,933,https://art.thewalters.org/images/raw/ARG_2005.78.10_Fnt_UK.jpg,ARG_2005.78.10_Fnt_UK.jpg,Image,Front,1,1
25691,2005.78.2,2161,https://art.thewalters.org/images/raw/ARG_2005.78.2_Fnt_UK.jpg,ARG_2005.78.2_Fnt_UK.jpg,Image,Front,1,1
4025,2005.78.3,2162,https://art.thewalters.org/images/raw/ARG_2005.78.3_Fnt_UK.jpg,ARG_2005.78.3_Fnt_UK.jpg,Image,Front,1,1
39517,2005.78.4,11005,https://art.thewalters.org/images/raw/ARG_2005.78.4-5_FntGp_UK.jpg,ARG_2005.78.4-5_FntGp_UK.jpg,Image,Front,2,0
29365,2005.78.5,11006,https://art.thewalters.org/images/raw/ARG_2005.78.4-5_FntGp_UK.jpg,ARG_2005.78.4-5_FntGp_UK.jpg,Image,Front,2,0
1623,2005.78.6,11007,https://art.thewalters.org/images/raw/ARG_2005.78.6-7_FntGp_UK.jpg,ARG_2005.78.6-7_FntGp_UK.jpg,Image,Front,2,0
10064,2005.78.7,11008,https://art.thewalters.org/images/raw/ARG_2005.78.6-7_FntGp_UK.jpg,ARG_2005.78.6-7_FntGp_UK.jpg,Image,Front,2,0
33117,2005.78.8,11009,https://art.thewalters.org/images/raw/ARG_2005.78.8-9_FntGp_UK.jpg,ARG_2005.78.8-9_FntGp_UK.jpg,Image,Front,1,1
1586,2005.78.9,11010,https://art.thewalters.org/images/raw/ARG_2005.78.8-9_FntGp_UK.jpg,ARG_2005.78.8-9_FntGp_UK.jpg,Image,Front,1,1
25655,2006.15.1,7613,https://art.thewalters.org/images/raw/PS1_2006.15.1_LftSide_DD_T07.jpg,PS1_2006.15.1_LftSide_DD_T07.jpg,Image,Side,2,0
25655,2006.15.1,7611,https://art.thewalters.org/images/raw/PS1_2006.15.1_Back_DD_T07.jpg,PS1_2006.15.1_Back_DD_T07.jpg,Image,Back,3,0
25655,2006.15.1,7614,https://art.thewalters.org/images/raw/PS1_2006.15.1_RtSide_DD_T07.jpg,PS1_2006.15.1_RtSide_DD_T07.jpg,Image,Side,4,0
25655,2006.15.1,7612,https://art.thewalters.org/images/raw/PS1_2006.15.1_Fnt_DD_T07.jpg,PS1_2006.15.1_Fnt_DD_T07.jpg,Image,Front,1,1
19727,2006.15.3,7615,https://art.thewalters.org/images/raw/PS1_2006.15.3_3Qtr_DD_T07.jpg,PS1_2006.15.3_3Qtr_DD_T07.jpg,Image,Three Quarter,1,1
5711,2006.15.5,96221,https://art.thewalters.org/images/raw/PS4_2006.15.5_DD_AT21_26823-tms.jpg,PS4_2006.15.5_DD_AT21_26823-tms.jpg,Image,side,2,0
5711,2006.15.5,96219,https://art.thewalters.org/images/raw/PS4_2006.15.5_DD_AT21_26819-tms.jpg,PS4_2006.15.5_DD_AT21_26819-tms.jpg,Image,three-quarter,3,0
5711,2006.15.5,7618,https://art.thewalters.org/images/raw/PS1_2006.15.5_Side_DD_T07.jpg,PS1_2006.15.5_Side_DD_T07.jpg,Image,Side,4,0
5711,2006.15.5,96220,https://art.thewalters.org/images/raw/PS4_2006.15.5_DD_AT21_26822-tms.jpg,PS4_2006.15.5_DD_AT21_26822-tms.jpg,Image,side,1,1
3244,2006.15.6,7619,https://art.thewalters.org/images/raw/PS1_2006.15.6_Back_DD_T07.jpg,PS1_2006.15.6_Back_DD_T07.jpg,Image,Back,2,0
3244,2006.15.6,7620,https://art.thewalters.org/images/raw/PS1_2006.15.6_Fnt_DD_T07.jpg,PS1_2006.15.6_Fnt_DD_T07.jpg,Image,Front,1,1
17773,2006.15.7,7621,https://art.thewalters.org/images/raw/PS1_2006.15.7_3Qtr_DD_T07.jpg,PS1_2006.15.7_3Qtr_DD_T07.jpg,Image,Three Quarter,1,1
17249,2006.15.8,7622,https://art.thewalters.org/images/raw/PS1_2006.15.8_3Qtr_DD_T07.jpg,PS1_2006.15.8_3Qtr_DD_T07.jpg,Image,Three Quarter,1,1
76494,2007.17.35,10455,https://art.thewalters.org/images/raw/KPS_2007.17.35_Fnt_DD.jpg,KPS_2007.17.35_Fnt_DD.jpg,Image,Front,1,1
76508,2007.17.49,10456,https://art.thewalters.org/images/raw/KPS_2007.17.49_Fnt_DD.jpg,KPS_2007.17.49_Fnt_DD.jpg,Image,Front,1,1
78074,2008.22,15537,https://art.thewalters.org/images/raw/PS1_2008.22_Back_DD_T09.jpg,PS1_2008.22_Back_DD_T09.jpg,Image,Back,2,0
78074,2008.22,15538,https://art.thewalters.org/images/raw/PS1_2008.22_Fnt_DD_T09.jpg,PS1_2008.22_Fnt_DD_T09.jpg,Image,Front,1,1
78396,2008.27.1,13942,https://art.thewalters.org/images/raw/PS1_2008.27.1_3Qtr_DD_T09.jpg,PS1_2008.27.1_3Qtr_DD_T09.jpg,Image,Three Quarter,1,1
77173,2008.5.6,36369,https://art.thewalters.org/images/raw/PS1_2008.5.6_Fnt_DD_T11.jpg,PS1_2008.5.6_Fnt_DD_T11.jpg,Image,Front,1,1
77174,2008.5.8,36371,https://art.thewalters.org/images/raw/PS1_2008.5.8_DetA_DD_T11.jpg,PS1_2008.5.8_DetA_DD_T11.jpg,Image,Detail,2,0
77174,2008.5.8,36372,https://art.thewalters.org/images/raw/PS1_2008.5.8_DetB_DD_T11.jpg,PS1_2008.5.8_DetB_DD_T11.jpg,Image,Detail,3,0
77174,2008.5.8,36373,https://art.thewalters.org/images/raw/PS1_2008.5.8_DetC_DD_T11.jpg,PS1_2008.5.8_DetC_DD_T11.jpg,Image,Detail,4,0
77174,2008.5.8,36370,https://art.thewalters.org/images/raw/PS1_2008.5.8_DD_T11.jpg,PS1_2008.5.8_DD_T11.jpg,Image,,1,1
79374,2009.12.11,19210,https://art.thewalters.org/images/raw/PS1_2009.12.11_Fnt_DD_T09.jpg,PS1_2009.12.11_Fnt_DD_T09.jpg,Image,Front,2,0
79374,2009.12.11,19211,https://art.thewalters.org/images/raw/PS1_2009.12.11_Side_DD_T09.jpg,PS1_2009.12.11_Side_DD_T09.jpg,Image,Side,3,0
79374,2009.12.11,19209,https://art.thewalters.org/images/raw/PS1_2009.12.11_Back_DD_T09.jpg,PS1_2009.12.11_Back_DD_T09.jpg,Image,Back,4,0
79374,2009.12.11,19208,https://art.thewalters.org/images/raw/PS1_2009.12.11_3Qtr_DD_T09.jpg,PS1_2009.12.11_3Qtr_DD_T09.jpg,Image,Three Quarter,1,1
79389,2009.13.14,19752,https://art.thewalters.org/images/raw/PS1_2009.13.14_Fnt_DD_T09.jpg,PS1_2009.13.14_Fnt_DD_T09.jpg,Image,Front,2,0
79389,2009.13.14,19751,https://art.thewalters.org/images/raw/PS1_2009.13.14_3Qtr_DD_T09.jpg,PS1_2009.13.14_3Qtr_DD_T09.jpg,Image,Three Quarter,1,1
79408,2009.13.33,19764,https://art.thewalters.org/images/raw/PS1_2009.13.33_Fnt_DD_T09.jpg,PS1_2009.13.33_Fnt_DD_T09.jpg,Image,Front,1,1
80156,2009.20.1,27006,https://art.thewalters.org/images/raw/PS1_2009.20.1_3QtrLft_DD_T10.jpg,PS1_2009.20.1_3QtrLft_DD_T10.jpg,Image,Three Quarter Left,2,0
80156,2009.20.1,27007,https://art.thewalters.org/images/raw/PS1_2009.20.1_3QtrRt_DD_T10.jpg,PS1_2009.20.1_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,3,0
80156,2009.20.1,27008,https://art.thewalters.org/images/raw/PS1_2009.20.1_Fnt_DD_T10.jpg,PS1_2009.20.1_Fnt_DD_T10.jpg,Image,Front,1,1
80165,2009.20.10,25377,https://art.thewalters.org/images/raw/PS1_2009.20.10_3QtrLft_DD_T10.jpg,PS1_2009.20.10_3QtrLft_DD_T10.jpg,Image,Three Quarter Left,2,0
80165,2009.20.10,25379,https://art.thewalters.org/images/raw/PS1_2009.20.10_DetA_DD_T10.jpg,PS1_2009.20.10_DetA_DD_T10.jpg,Image,Detail,3,0
80165,2009.20.10,25381,https://art.thewalters.org/images/raw/PS1_2009.20.10_LftSide_DD_T10.jpg,PS1_2009.20.10_LftSide_DD_T10.jpg,Image,Side,4,0
80165,2009.20.10,25378,https://art.thewalters.org/images/raw/PS1_2009.20.10_3QtrRt_DD_T10.jpg,PS1_2009.20.10_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,5,0
80165,2009.20.10,25380,https://art.thewalters.org/images/raw/PS1_2009.20.10_Fnt_DD_T10.jpg,PS1_2009.20.10_Fnt_DD_T10.jpg,Image,Front,1,1
80255,2009.20.100,28533,https://art.thewalters.org/images/raw/PS1_TL.2009.20.100_Fnt_DD_T10.jpg,PS1_TL.2009.20.100_Fnt_DD_T10.jpg,Image,Front,1,1
80256,2009.20.101,25772,https://art.thewalters.org/images/raw/PS1_TL.2009.20.101_VwB_DD_T10.jpg,PS1_TL.2009.20.101_VwB_DD_T10.jpg,Image,Detail,2,0
80256,2009.20.101,25773,https://art.thewalters.org/images/raw/PS1_TL.2009.20.101_VwC_DD_T10.jpg,PS1_TL.2009.20.101_VwC_DD_T10.jpg,Image,Detail,3,0
80256,2009.20.101,25771,https://art.thewalters.org/images/raw/PS1_TL.2009.20.101_VwA_DD_T10.jpg,PS1_TL.2009.20.101_VwA_DD_T10.jpg,Image,Detail,1,1
80257,2009.20.102,27069,https://art.thewalters.org/images/raw/PS1_TL.2009.20.102_3QtrRt_DD_T10.jpg,PS1_TL.2009.20.102_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,2,0
80257,2009.20.102,27072,https://art.thewalters.org/images/raw/PS1_TL.2009.20.102_LftSide_DD_T10.jpg,PS1_TL.2009.20.102_LftSide_DD_T10.jpg,Image,Side,3,0
80257,2009.20.102,27070,https://art.thewalters.org/images/raw/PS1_TL.2009.20.102_Back_DD_T10.jpg,PS1_TL.2009.20.102_Back_DD_T10.jpg,Image,Back,4,0
80257,2009.20.102,27071,https://art.thewalters.org/images/raw/PS1_TL.2009.20.102_Fnt_DD_T10.jpg,PS1_TL.2009.20.102_Fnt_DD_T10.jpg,Image,Front,1,1
80258,2009.20.103,27147,https://art.thewalters.org/images/raw/PS1_TL.2009.20.103_3QtrRt_DD_T10.jpg,PS1_TL.2009.20.103_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,2,0
80258,2009.20.103,27146,https://art.thewalters.org/images/raw/PS1_TL.2009.20.103_3QtrLft_DD_T10.jpg,PS1_TL.2009.20.103_3QtrLft_DD_T10.jpg,Image,Three Quarter Left,3,0
80258,2009.20.103,27148,https://art.thewalters.org/images/raw/PS1_TL.2009.20.103_Back_DD_T10.jpg,PS1_TL.2009.20.103_Back_DD_T10.jpg,Image,Back,4,0
80258,2009.20.103,27149,https://art.thewalters.org/images/raw/PS1_TL.2009.20.103_Fnt_DD_T10.jpg,PS1_TL.2009.20.103_Fnt_DD_T10.jpg,Image,Front,1,1
80259,2009.20.104,27076,https://art.thewalters.org/images/raw/PS1_TL.2009.20.104_Fnt_DD_T10.jpg,PS1_TL.2009.20.104_Fnt_DD_T10.jpg,Image,Front,2,0
80259,2009.20.104,27074,https://art.thewalters.org/images/raw/PS1_TL.2009.20.104_3QtrRt_DD_T10.jpg,PS1_TL.2009.20.104_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,3,0
80259,2009.20.104,27075,https://art.thewalters.org/images/raw/PS1_TL.2009.20.104_Back_DD_T10.jpg,PS1_TL.2009.20.104_Back_DD_T10.jpg,Image,Back,4,0
80259,2009.20.104,27073,https://art.thewalters.org/images/raw/PS1_TL.2009.20.104_3QtrLft_DD_T10.jpg,PS1_TL.2009.20.104_3QtrLft_DD_T10.jpg,Image,Three Quarter Left,1,1
80260,2009.20.105,88473,https://art.thewalters.org/images/raw/PS1_2009.20.105_Back_DD_AT18-034149-tms.jpg,PS1_2009.20.105_Back_DD_AT18-034149-tms.jpg,Image,back,2,0
80260,2009.20.105,88476,https://art.thewalters.org/images/raw/PS1_2009.20.105_Lft_DD_AT18-034153-tms.jpg,PS1_2009.20.105_Lft_DD_AT18-034153-tms.jpg,Image,Left,3,0
80260,2009.20.105,88477,https://art.thewalters.org/images/raw/PS1_2009.20.105_Rt_DD_AT18-034151-tms.jpg,PS1_2009.20.105_Rt_DD_AT18-034151-tms.jpg,Image,right,4,0
80260,2009.20.105,88478,https://art.thewalters.org/images/raw/PS1_2009.20.105_Top_DD_AT18-tms.jpg,PS1_2009.20.105_Top_DD_AT18-tms.jpg,Image,top,5,0
80260,2009.20.105,88474,https://art.thewalters.org/images/raw/PS1_2009.20.105_Bot_DD_AT18-034154-tms.jpg,PS1_2009.20.105_Bot_DD_AT18-034154-tms.jpg,Image,bottom,6,0
80260,2009.20.105,27078,https://art.thewalters.org/images/raw/PS1_TL.2009.20.105_Fnt_DD_T10.jpg,PS1_TL.2009.20.105_Fnt_DD_T10.jpg,Image,Front,7,0
80260,2009.20.105,27077,https://art.thewalters.org/images/raw/PS1_TL.2009.20.105_3Qtr_DD_T10.jpg,PS1_TL.2009.20.105_3Qtr_DD_T10.jpg,Image,Three Quarter,8,0
80260,2009.20.105,88475,https://art.thewalters.org/images/raw/PS1_2009.20.105_Fnt_DD_AT18-034150-tms.jpg,PS1_2009.20.105_Fnt_DD_AT18-034150-tms.jpg,Image,front,1,1
80261,2009.20.106,27150,https://art.thewalters.org/images/raw/PS1_TL.2009.20.106_3Qtr_DD_T10.jpg,PS1_TL.2009.20.106_3Qtr_DD_T10.jpg,Image,Three Quarter,2,0
80261,2009.20.106,27152,https://art.thewalters.org/images/raw/PS1_TL.2009.20.106_SideA_DD_T10.jpg,PS1_TL.2009.20.106_SideA_DD_T10.jpg,Image,Side,3,0
80261,2009.20.106,27151,https://art.thewalters.org/images/raw/PS1_TL.2009.20.106_Fnt_DD_T10.jpg,PS1_TL.2009.20.106_Fnt_DD_T10.jpg,Image,Front,1,1
80262,2009.20.107,27153,https://art.thewalters.org/images/raw/PS1_TL.2009.20.107_3QtrLft_DD_T10.jpg,PS1_TL.2009.20.107_3QtrLft_DD_T10.jpg,Image,Three Quarter Left,2,0
80262,2009.20.107,27157,https://art.thewalters.org/images/raw/PS1_TL.2009.20.107_LftSide_DD_T10.jpg,PS1_TL.2009.20.107_LftSide_DD_T10.jpg,Image,Side,3,0
80262,2009.20.107,27155,https://art.thewalters.org/images/raw/PS1_TL.2009.20.107_Back_DD_T10.jpg,PS1_TL.2009.20.107_Back_DD_T10.jpg,Image,Back,4,0
80262,2009.20.107,27154,https://art.thewalters.org/images/raw/PS1_TL.2009.20.107_3QtrRt_DD_T10.jpg,PS1_TL.2009.20.107_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,5,0
80262,2009.20.107,27156,https://art.thewalters.org/images/raw/PS1_TL.2009.20.107_Fnt_DD_T10.jpg,PS1_TL.2009.20.107_Fnt_DD_T10.jpg,Image,Front,1,1
80263,2009.20.108,29231,https://art.thewalters.org/images/raw/PS1_TL.2009.20.108_3QtrLft_DD_T10.jpg,PS1_TL.2009.20.108_3QtrLft_DD_T10.jpg,Image,Three Quarter Left,2,0
80263,2009.20.108,29232,https://art.thewalters.org/images/raw/PS1_TL.2009.20.108_3QtrRt_DD_T10.jpg,PS1_TL.2009.20.108_3QtrRt_DD_T10.jpg,Image,Three Quarter Right,3,0
80263,2009.20.108,29233,https://art.thewalters.org/images/raw/PS1_TL.2009.20.108_SideA_DD_T10.jpg,PS1_TL.2009.20.108_SideA_DD_T10.jpg,Image,Side,1,1
80264,2009.20.109,27159,https://art.thewalters.org/images/raw/PS1_TL.2009.20.109_SideB_DD_T10.jpg,PS1_TL.2009.20.109_SideB_DD_T10.jpg,Image,Side,2,0
80264,2009.20.109,27160,https://art.thewalters.org/images/raw/PS1_TL.2009.20.109_SideC_DD_T10.jpg,PS1_TL.2009.20.109_SideC_DD_T10.jpg,Image,Side,3,0
80264,2009.20.109,27158,https://art.thewalters.org/images/raw/PS1_TL.2009.20.109_SideA_DD_T10.jpg,PS1_TL.2009.20.109_SideA_DD_T10.jpg,Image,Side,1,1
80166,2009.20.11,25661,https://art.thewalters.org/images/raw/PS1_2009.20.11_Fnt_DD_T10.jpg,PS1_2009.20.11_Fnt_DD_T10.jpg,Image,Front,2,0
