"id","art1","art2","relationship1","relationship2"
"61166","26196","79351","Whole","Component"
"61167","26196","79350","Whole","Component"
"61168","31444","79353","Whole","Component"
"61169","31444","79352","Whole","Component"
"61170","30592","79354","Whole","Component"
"61171","30592","79355","Whole","Component"
"61172","33660","79356","Whole","Component"
"61173","33660","79357","Whole","Component"
"61176","30423","79197","Whole","Component"
"61192","37920","3217","Book","Part of a Book"
"61193","37920","12440","Book","Part of a Book"
"61194","37920","39963","Book","Part of a Book"
"61205","10522","79444","Whole","Component"
"61206","10522","79445","Whole","Component"
"61207","10522","79446","Whole","Component"
"61209","16215","79448","Whole","Component"
"61210","16215","79449","Whole","Component"
"61211","20682","79450","Whole","Component"
"61212","20682","79451","Whole","Component"
"61214","25502","79454","Whole","Component"
"61219","26865","79143","Whole","Component"
"61269","2311","79507","Whole","Component"
"61270","2311","79508","Whole","Component"
"61271","29130","79509","Whole","Component"
"61272","29130","79510","Whole","Component"
"61282","26144","79521","Whole","Component"
"61283","26144","79522","Whole","Component"
"61285","32888","79524","Whole","Component"
"61286","32888","79525","Whole","Component"
"61287","32888","79526","Whole","Component"
"61289","8114","79528","Whole","Component"
"61290","8114","79529","Whole","Component"
"61291","8114","79530","Whole","Component"
"61292","8114","79531","Whole","Component"
"61293","8114","79532","Whole","Component"
"61294","8128","79533","Whole","Component"
"61295","8128","79534","Whole","Component"
"61296","8128","79535","Whole","Component"
"61297","8128","79536","Whole","Component"
"61299","8192","79538","Whole","Component"
"61300","18352","79539","Whole","Component"
"61301","368","368","Whole","Component"
"61302","368","79540","Whole","Component"
"61303","368","79541","Whole","Component"
"61305","10388","79545","Whole","Component"
"61306","10388","79546","Whole","Component"
"61308","9002","79548","Whole","Component"
"61309","40655","79549","Whole","Component"
"61311","35386","79552","Whole","Component"
"61312","35386","79553","Whole","Component"
"61313","35386","79551","Whole","Component"
"61315","6847","79556","Whole","Component"
"61316","6847","79557","Whole","Component"
"61318","18488","79558","Whole","Component"
"61319","18488","79559","Whole","Component"
"61320","15164","79560","Whole","Component"
"61321","15164","79561","Whole","Component"
"61322","9240","79562","Whole","Component"
"61323","9240","79563","Whole","Component"
"61324","40227","79564","Whole","Component"
"61325","40227","79565","Whole","Component"
"61327","11078","79567","Whole","Component"
"61328","19103","79568","Whole","Component"
"61333","14848","79570","Whole","Component"
"61334","12868","79571","Whole","Component"
"61336","9675","79573","Whole","Component"
"61337","9675","79574","Whole","Component"
"61338","9675","79575","Whole","Component"
"61342","40408","79579","Whole","Component"
"61346","39616","79583","Whole","Component"
"61352","35221","79589","Whole","Component"
"61383","2251","79599","Whole","Component"
"61384","20836","79600","Whole","Component"
"61385","20836","79601","Whole","Component"
"61388","15250","222","See Also, One of a Pair","See Also, One of a Pair"
"61389","10152","79602","Whole","Component"
"61390","10152","79603","Whole","Component"
"61398","24698","79611","Whole","Component"
"61399","40422","79612","Whole","Component"
"61400","40422","79613","Whole","Component"
"61401","40422","79614","Whole","Component"
"61404","11640","79616","Whole","Component"
"61405","10152","79617","Whole","Component"
"61411","22983","79621","Whole","Component"
"61412","22983","79622","Whole","Component"
"61426","30266","79635","Whole","Component"
"61430","17159","79639","Whole","Component"
"61462","35221","79655","Whole","Component"
"61622","29436","10416","See Also, Contextualized (Preaccession)","See Also, Contextualized (Preaccession)"
"61710","38090","3477","See Also, Contextualized (Installation)","See Also, Contextualized (Installation)"
"61714","3477","36225","See Also, Contextualized (Installation)","See Also, Contextualized (Installation)"
"62065","29049","80571","Whole","Component"
"62066","29049","80572","Whole","Component"
"62331","14013","80994","Associated Painting","Associated Frame"
"62921","8491","23866","Final State","Preliminary State"
"62922","8491","23930","Final State","Preliminary State"
"64088","3392","26800","See Also, One of a Pair","See Also, One of a Pair"
"64155","21814","82753","Whole","Component"
"64175","36169","80589","Associated Painting","Associated Frame"
"64512","31699","83142","Book","Part of a Book"
"64513","31699","83143","Book","Part of a Book"
"64514","31627","24395","See Also, Contextualized (Installation)","See Also, Contextualized (Installation)"
"64917","4435","28673","See Also, Part of Set","See Also, Part of Set"
"65477","22655","29115","See Also, Part of Set","See Also, Part of Set"
"65478","29115","21516","See Also, Part of Set","See Also, Part of Set"
"65479","29115","40564","See Also, Part of Set","See Also, Part of Set"
"65480","29115","9184","See Also, Part of Set","See Also, Part of Set"
"65481","29115","17242","See Also, Part of Set","See Also, Part of Set"
"65482","29115","14364","See Also, Part of Set","See Also, Part of Set"
"65598","10734","81395","Variation","Variation"
"66109","80347","85405","Whole","Component"
"66110","80347","85406","Whole","Component"
"66253","23342","10881","Variation","Variation"
"66541","21042","88527","Whole","Component"
"66542","21042","88528","Whole","Component"
"66543","24418","88529","Whole","Component"
"66544","24418","88530","Whole","Component"
"67324","1931","4557","See Also, Part of Set","See Also, Part of Set"
"67325","1931","36185","See Also, Part of Set","See Also, Part of Set"
"67326","1931","13273","See Also, Part of Set","See Also, Part of Set"
"67327","1931","13829","See Also, Part of Set","See Also, Part of Set"
"67328","1931","34760","See Also, Part of Set","See Also, Part of Set"
"67329","1931","212","See Also, Part of Set","See Also, Part of Set"
"67330","4557","36185","See Also, Part of Set","See Also, Part of Set"
"67331","4557","13273","See Also, Part of Set","See Also, Part of Set"
"67332","4557","17319","See Also, Part of Set","See Also, Part of Set"
"67333","4557","13829","See Also, Part of Set","See Also, Part of Set"
"67334","4557","34760","See Also, Part of Set","See Also, Part of Set"
"67335","4557","212","See Also, Part of Set","See Also, Part of Set"
"67336","36185","13273","See Also, Part of Set","See Also, Part of Set"
"67337","36185","17319","See Also, Part of Set","See Also, Part of Set"
"67338","36185","13829","See Also, Part of Set","See Also, Part of Set"
"67339","36185","34760","See Also, Part of Set","See Also, Part of Set"
"67340","36185","212","See Also, Part of Set","See Also, Part of Set"
"67341","13273","17319","See Also, Part of Set","See Also, Part of Set"
"67342","13273","13829","See Also, Part of Set","See Also, Part of Set"
